,start,end,values
760,1580569200,1580572800,234
761,1580572800,1580576400,234
762,1580576400,1580580000,234
763,1580580000,1580583600,234
764,1580583600,1580587200,234
765,1580587200,1580590800,234
766,1580590800,1580594400,234
767,1580594400,1580598000,234
768,1580598000,1580601600,234
769,1580601600,1580605200,234
770,1580605200,1580608800,235
771,1580608800,1580612400,236
772,1580612400,1580616000,235
773,1580616000,1580619600,236
774,1580619600,1580623200,236
775,1580623200,1580626800,236
776,1580626800,1580630400,238
777,1580630400,1580634000,238
778,1580634000,1580637600,237
779,1580637600,1580641200,238
780,1580641200,1580644800,238
781,1580644800,1580648400,238
782,1580648400,1580652000,238
783,1580652000,1580655600,238
784,1580655600,1580659200,238
785,1580659200,1580662800,238
786,1580662800,1580666400,238
787,1580666400,1580670000,238
788,1580670000,1580673600,237
789,1580673600,1580677200,238
790,1580677200,1580680800,237
791,1580680800,1580684400,236
792,1580684400,1580688000,234
793,1580688000,1580691600,234
794,1580691600,1580695200,234
795,1580695200,1580698800,234
796,1580698800,1580702400,234
797,1580702400,1580706000,234
798,1580706000,1580709600,238
799,1580709600,1580713200,238
800,1580713200,1580716800,238
801,1580716800,1580720400,237
802,1580720400,1580724000,237
803,1580724000,1580727600,238
804,1580727600,1580731200,237
805,1580731200,1580734800,237
806,1580734800,1580738400,238
807,1580738400,1580742000,238
808,1580742000,1580745600,238
809,1580745600,1580749200,238
810,1580749200,1580752800,238
811,1580752800,1580756400,238
812,1580756400,1580760000,237
813,1580760000,1580763600,237
814,1580763600,1580767200,237
815,1580767200,1580770800,237
816,1580770800,1580774400,238
817,1580774400,1580778000,237
818,1580778000,1580781600,237
819,1580781600,1580785200,237
820,1580785200,1580788800,237
821,1580788800,1580792400,237
822,1580792400,1580796000,237
823,1580796000,1580799600,237
824,1580799600,1580803200,275
825,1580803200,1580806800,323
826,1580806800,1580810400,323
827,1580810400,1580814000,323
828,1580814000,1580817600,292
829,1580817600,1580821200,280
830,1580821200,1580824800,262
831,1580824800,1580828400,237
832,1580828400,1580832000,238
833,1580832000,1580835600,237
834,1580835600,1580839200,238
835,1580839200,1580842800,509
836,1580842800,1580846400,532
837,1580846400,1580850000,533
838,1580850000,1580853600,533
839,1580853600,1580857200,418
840,1580857200,1580860800,237
841,1580860800,1580864400,237
842,1580864400,1580868000,237
843,1580868000,1580871600,237
844,1580871600,1580875200,238
845,1580875200,1580878800,237
846,1580878800,1580882400,237
847,1580882400,1580886000,516
848,1580886000,1580889600,699
849,1580889600,1580893200,699
850,1580893200,1580896800,698
851,1580896800,1580900400,697
852,1580900400,1580904000,422
853,1580904000,1580907600,238
854,1580907600,1580911200,238
855,1580911200,1580914800,238
856,1580914800,1580918400,237
857,1580918400,1580922000,237
858,1580922000,1580925600,238
859,1580925600,1580929200,238
860,1580929200,1580932800,237
861,1580932800,1580936400,237
862,1580936400,1580940000,237
863,1580940000,1580943600,238
864,1580943600,1580947200,237
865,1580947200,1580950800,238
866,1580950800,1580954400,238
867,1580954400,1580958000,237
868,1580958000,1580961600,238
869,1580961600,1580965200,237
870,1580965200,1580968800,237
871,1580968800,1580972400,237
872,1580972400,1580976000,273
873,1580976000,1580979600,321
874,1580979600,1580983200,321
875,1580983200,1580986800,320
876,1580986800,1580990400,293
877,1580990400,1580994000,279
878,1580994000,1580997600,280
879,1580997600,1581001200,240
880,1581001200,1581004800,238
881,1581004800,1581008400,238
882,1581008400,1581012000,238
883,1581012000,1581015600,238
884,1581015600,1581019200,238
885,1581019200,1581022800,238
886,1581022800,1581026400,237
887,1581026400,1581030000,237
888,1581030000,1581033600,237
889,1581033600,1581037200,237
890,1581037200,1581040800,237
891,1581040800,1581044400,237
892,1581044400,1581048000,237
893,1581048000,1581051600,238
894,1581051600,1581055200,237
