,start,end,values
957,1581278400,1581282000,192
958,1581282000,1581285600,194
959,1581285600,1581289200,194
960,1581289200,1581292800,193
961,1581292800,1581296400,192
962,1581296400,1581300000,196
963,1581300000,1581303600,200
964,1581303600,1581307200,189
965,1581307200,1581310800,184
966,1581310800,1581314400,184
967,1581314400,1581318000,184
968,1581318000,1581321600,184
969,1581321600,1581325200,185
970,1581325200,1581328800,184
971,1581328800,1581332400,183
972,1581332400,1581336000,184
973,1581336000,1581339600,184
974,1581339600,1581343200,185
975,1581343200,1581346800,186
976,1581346800,1581350400,186
977,1581350400,1581354000,186
978,1581354000,1581357600,186
979,1581357600,1581361200,186
980,1581361200,1581364800,184
981,1581364800,1581368400,185
982,1581368400,1581372000,187
983,1581372000,1581375600,187
984,1581375600,1581379200,186
985,1581379200,1581382800,198
986,1581382800,1581386400,201
987,1581386400,1581390000,202
988,1581390000,1581393600,202
989,1581393600,1581397200,202
990,1581397200,1581400800,201
991,1581400800,1581404400,201
992,1581404400,1581408000,201
993,1581408000,1581411600,201
994,1581411600,1581415200,201
995,1581415200,1581418800,200
996,1581418800,1581422400,200
